lat,lon
34.107337,-118.321669
53.96766,-122.84835
8.88513,38.807705
37.435481,-122.12169
33.638372,-117.834391
33.999451,-117.415907
43.237799,-80.019774
43.249469,-80.029656
33.515931,-101.945479
33.570164,-101.827807
33.567922,-101.861652
37.764455,-122.248568
33.538329,-101.781656
34.431367,-119.794227
34.270351,-119.216325
40.421132,-79.861658
40.604834,-79.189058
37.737107,-122.465512
37.798345,-120.994838
37.806893,-120.995132
37.67254,-120.357943
37.981545,-120.369997
37.365826,-120.616412
37.523201,-120.855236
37.956541,-120.236282
37.356087,-120.469515
37.495998,-120.8374
37.118808,-120.744526
37.532578,-77.412237
18.082454,-67.039027
35.360753,-119.128171
37.288671,-122.225499
38.451453,-122.730787
38.03187,-122.264533
-10.940578,-69.567821
37.673591,-122.383036
43.092353,-89.260513
34.059399,-118.024681
51.510848,-0.146691
34.067043,-118.275886
34.168053,-118.179443
34.127881,-118.107688
34.022491,-118.427457
37.143256,-122.014256
42.376291,-71.115905
45.53529,-122.703554
45.544078,-122.59632
-30.516961,151.659181
-30.516246,151.66651
-30.514388,151.666435
-30.524857,151.66227
-30.52116,151.666111
-30.515002,151.659095
48.47289,-120.13231
30.391205,-97.73019
40.438263,-86.962988
37.797117,-122.244053
41.618221,-71.720553
40.609615,-111.794132
40.5644,-111.9051
40.637937,-111.893465
40.285429,-111.71468
40.649268,-111.807017
40.791091,-111.863127
40.734,-111.846
40.722637,-111.935751
40.874981,-111.934546
32.276276,-110.926044
32.318374,-110.864666
32.22499,-110.999805
12.546749,-16.287488
33.920193,-118.16727
33.959406,-118.449268
47.600549,16.140401
16.062101,-16.423473
37.44853,-122.19641
23.924918,120.409013
40.000152,-104.76312
40.509917,-104.962445
37.87515,-122.257743
37.775755,-122.168774
37.77495,-122.254131
37.78119,-122.476532
37.774905,-122.400072
37.772077,-122.442541
37.331793,-122.012323
37.910805,-122.277034
37.330278,-122.06036
37.732328,-122.443274
50.652413,-120.394213
37.740188,-122.421313
40.443085,-3.733094
32.991665,-96.859151
38.661194,-121.162619
13.006577,77.565877
30.304554,-97.731669
35.766663,-78.624897
34.10362,-117.743862
40.529862,-112.307724
34.041907,-117.669856
40.093484,-112.432977
33.423501,-79.156806
33.423261,-79.156994
53.916,-122.741
40.676893,-122.374297
40.602521,-122.325199
40.451163,-122.243591
40.698035,-122.806187
40.983185,-122.706807
40.58939,-122.374358
40.626522,-122.315467
40.638179,-122.23284
40.889985,-122.385366
40.523953,-122.388944
33.120256,-117.255373
33.949285,-117.305656
33.784684,-117.502949
47.745152,-121.947713
47.72917,-121.968654
47.49899,-121.77815
47.633006,-121.965673
26.791558,-80.227567
26.252726,-80.293229
26.052285,-80.179116
47.479322,-121.692209
47.519218,-121.872303
47.218551,-121.051812
38.936641,-108.40647
38.728287,-108.049443
47.222644,-122.515399
37.09569,-121.638989
37.271559,-121.816953
40.533266,-111.49002
47.626199,-122.288832
37.205952,-121.828434
34.418713,-119.676321
38.678872,-77.260036
45.437754,-75.773118
45.434752,-75.694492
45.408294,-75.689085
45.288962,-75.867466
45.445504,-75.882816
45.419444,-75.848765
45.34571,-75.885086
45.496094,-75.745573
45.430374,-75.679334
45.417821,-75.702992
40.478429,-79.957044
36.804225,-119.670195
52.219709,-111.906311
38.335658,-122.274253
38.096161,-122.251748
57.520367,11.945179
36.490427,-94.225294
-37.839517,144.93464
-37.900868,144.66433
-37.866871,144.890664
34.085236,-118.223757
34.105557,-118.215239
34.188714,-118.179586
34.193649,-118.592328
45.643336,-122.5875
45.513117,-122.686381
-22.698103,117.796587
1.305591,103.776577
5.753311,0.00747
30.409709,-97.698924
38.006292,-122.630302
38.755009,-122.614023
38.104107,-122.258171
38.514392,-122.486338
38.134271,-122.197826
38.516228,-122.974961
38.33677,-122.42865
38.450728,-122.740443
38.426283,-122.580935
38.43437,-122.657589
45.000943,-89.599904
35.996081,-114.950842
42.252611,-83.7624
42.266009,-83.731024
42.635537,-83.485167
42.305627,-83.130367
44.037516,-123.009053
44.030698,-123.092359
42.371482,-83.067699
42.371207,-83.030984
42.361018,-83.033067
42.320719,-83.097982
46.29546,-114.0059
46.926365,-114.09295
46.826045,-114.035141
40.736446,-111.810916
40.516413,-111.839671
40.614868,-111.83109
40.647797,-111.916093
-12.086891,-75.208545
-12.054149,-75.310059
40.316941,-111.677033
25.28,83.0035
40.47583,-111.886958
40.733211,-111.587538
12.994931,77.731105
39.265518,-77.188568
39.456469,-77.965935
39.533512,-77.496362
39.37026,-77.174052
39.368431,-77.880938
39.158193,-77.698328
39.2264,-77.922897
39.38253,-77.84387
39.319085,-77.791496
39.005318,-77.013913
37.389086,-122.239417
33.868096,-118.352471
33.771583,-118.260078
33.762364,-118.091725
33.765678,-118.086954
33.947737,-118.211714
33.943987,-118.17163
33.998867,-118.464753
37.235962,-107.602025
28.126055,-82.360322
51.234964,-0.860451
35.211751,-80.840664
37.876451,-122.247051
37.917316,-122.534537
37.37926,-122.136835
37.783604,-122.444726
37.913617,-122.349551
37.522003,-122.039484
37.877251,-122.249269
37.82996,-122.25405
37.888464,-122.532814
37.759478,-122.38942
21.289609,-157.745372
21.414175,-157.953128
10.994578,-74.790805
17.56513,-89.046967
35.077423,-85.317786
35.611543,-120.673705
35.620901,-120.674498
50.265553,-121.599996
38.148781,-121.290162
13.029961,77.563043
-8.836319,-69.264848
41.37769,-106.97936
34.106392,-117.711772
34.052346,-117.985647
34.019221,-117.124758
40.447561,-79.911314
41.209379,-106.792299
37.622703,-109.490258
54.396117,-126.654429
53.907604,-122.727776
-23.85876,151.26664
43.259521,-79.861921
33.026126,-117.044319
25.646808,-80.296426
36.805637,-108.695026
37.436947,-122.144519
47.735696,-122.640246
37.223068,-121.975922
47.230287,-122.500495
47.634262,-122.529202
37.795519,-121.957233
38.844998,-77.455174
40.549895,23.165885
40.554213,23.041544
40.52414,23.051222
40.298097,-79.884758
40.434518,-79.910929
37.791193,-122.4154
38.164716,-120.412536
38.67877,-120.989735
37.883784,-122.10053
38.060789,-122.149458
38.303071,-122.731719
38.012969,-122.550439
13.605832,100.617276
13.948028,100.456464
13.712708,100.600961
13.757528,100.669111
34.082261,-118.181925
34.136292,-118.126932
34.000315,-118.478886
34.166016,-118.758341
34.088627,-118.208951
34.016149,-118.468388
42.278694,-122.721987
66.07017,-23.132416
44.488643,26.034131
53.456913,-2.15392
43.128471,-77.62783
43.157255,-77.54908
43.159918,-77.597464
51.82919,4.975975
41.995303,-74.210592
44.773037,17.182707
44.852876,17.176411
54.999863,-1.706671
34.660637,-120.448874
40.384623,-111.841345
40.77428,-111.851048
40.473542,-111.884294
40.55504,-111.995473
40.726807,-111.538902
40.592971,-111.974677
40.658515,-111.81338
40.621552,-111.882086
40.501095,-111.887228
40.325105,-111.645705
38.062288,23.796769
38.018688,23.810573
38.013318,23.647491
-25.911945,29.286945
37.90887,-122.272237
18.809771,99.015936
18.790668,99.006142
33.936002,-118.143656
33.833596,-118.189323
33.993606,-118.388508
37.508147,-122.300749
37.772845,-122.411549
37.452403,-122.166361
37.78665,-122.399611
37.54914,-122.30852
37.526603,-122.290218
37.416586,-122.127785
37.373866,-122.088395
37.35434,-122.080095
37.910817,-122.277197
37.856056,-122.245253
29.765656,-95.380332
45.412514,-122.720145
27.627789,-81.523761
35.052421,-120.586444
35.492337,-120.714018
38.90559,-121.057228
38.531703,-121.509102
39.010684,-121.429549
30.228354,-97.754166
39.459923,-76.758394
39.256274,-104.908142
39.747116,-104.838449
39.690587,-104.999551
39.312189,-104.919847
39.600879,-104.737983
39.782536,-104.95978
39.931459,-104.920743
39.708215,-104.981215
39.69231,-104.979018
37.964724,-122.561224
41.579343,-111.849272
41.691758,-111.918549
41.71272,-111.807168
33.999516,-117.415935
33.999482,-117.416266
31.103829,-87.072348
30.21935,-93.221214
6.18994,-75.572422
6.26914,-75.544583
6.302242,-75.544218
6.245759,-75.563814
6.159343,-75.608756
6.252879,-75.562852
6.214126,-75.571672
44.927277,-91.381964
24.934931,121.552979
24.982712,121.555019
47.658209,-122.317875
37.127051,-121.98452
37.133126,-121.950674
47.592449,-122.174736
-28.051864,28.450239
40.453291,-79.922502
40.446053,-79.908757
-22.236618,166.431581
31.771065,-106.467862
31.771374,-106.459031
40.741469,-74.545515
39.031994,-119.712422
43.590068,-115.263089
43.272943,-115.826993
45.409499,11.889499
45.533205,11.533876
37.738866,-122.502425
40.224652,-121.137834
40.925328,-121.660198
34.046755,-118.155307
34.116643,-118.229081
40.513608,-121.936581
40.67708,-121.427513
34.008796,-118.469695
34.83551,-114.61708
34.84089,-114.61659
34.023723,-118.287533
34.104741,-118.346193
31.510341,-97.216461
47.626788,-122.320079
47.269146,-122.230833
47.291745,-122.384718
47.618462,-122.284003
47.675963,-122.38757
47.64597,-122.695648
47.655735,-122.368844
47.647152,-122.411563
47.447245,-122.356531
47.632866,-122.530253
-31.938861,115.852629
21.293407,-157.792276
38.810866,-107.710567
38.860887,-107.647995
38.821086,-107.711757
37.858061,-122.076988
44.006637,-123.08546
44.046876,-123.351977
42.822982,-72.026032
42.936405,-72.271088
42.937598,-72.270885
20.609374,-87.111464
42.927063,-72.279673
42.92408,-72.260005
42.960885,-72.317787
42.927045,-72.279636
42.388212,-72.5308
42.388212,-72.5307
57.548577,-4.262229
40.640024,-111.495998
40.693821,-111.804639
40.476203,-111.882598
40.609877,-111.280421
40.57303,-111.809973
40.734719,-111.833849
40.720794,-111.540634
40.484037,-111.833696
33.792241,-118.175303
30.294091,-97.740719
30.330565,-97.738089
30.289307,-97.736202
30.28642,-97.736905
30.255846,-97.77537
30.390172,-97.726861
30.237912,-97.786497
30.287168,-97.737011
30.288136,-97.737
41.837187,-71.400001
41.789361,-71.406568
37.823653,-122.230868
29.84692,-81.340489
35.307387,-80.729927
38.52351,-121.392901
38.645336,-121.077042
38.672415,-121.091009
38.397442,-121.413495
38.586113,-121.489377
38.760981,-121.208962
37.5599,-122.356362
38.777018,-121.248928
38.567342,-121.458834
38.533957,-121.945419
37.722438,-122.439393
37.945801,-122.329946
37.780451,-122.492259
45.402522,-90.294682
37.739245,-122.439067
37.746375,-122.413177
42.93038,-72.273224
33.621147,-111.759095
35.91255,-79.114094
35.81167,-79.162486
35.65448,-79.070324
35.932522,-79.035728
35.175485,-79.48747
35.830108,-79.68521
35.935088,-79.045357
35.662792,-79.346217
35.910667,-79.052441
35.90516,-79.054127
40.71267,-73.681474
-10.652939,-68.505593
35.031007,-120.544771
39.356204,-120.215882
38.464713,-121.342106
38.497331,-121.536185
39.102551,-121.33423
-8.559954,125.525896
34.38839,-117.3825
34.104089,-117.746679
37.982041,23.794781
37.988292,23.733398
37.977212,23.783017
37.935699,23.644546
37.829535,-122.248254
37.985586,23.732701
37.978335,23.727933
37.975093,23.733117
37.987481,23.737614
37.87735,-122.285261
29.726404,-95.378307
29.786128,-95.389966
29.71133,-95.277589
28.529576,-81.161572
29.733726,-95.257592
29.733726,-95.257593
29.710357,-95.379205
29.792303,-95.373466
32.899,-117.109
29.779307,-95.250098
28.682634,-81.367135
41.301608,-111.862367
33.952616,-117.411189
51.948139,5.233109
51.351626,5.4685
51.225118,5.965134
37.261774,-121.945299
52.044345,6.621637
37.28425,-121.78102
13.064223,77.620388
38.869768,-77.091432
37.740306,-122.409841
0.36013,32.610893
40.529787,-74.575548
37.118016,-120.744611
34.615326,-92.432997
34.902516,-92.4983
34.837225,-92.561202
32.599253,-115.37576
32.974005,-115.532663
40.397072,-122.385552
7.054851,80.531879
35.36599,-119.137423
38.969503,-122.648866
38.644137,-122.922291
36.468984,-94.223756
0.581025,101.43816
34.390163,-118.600773
34.0373,-118.464836
49.510692,-115.76715
34.021787,-118.424783
34.325225,-118.421778
45.652263,-118.823092
45.666147,-118.756574
45.664314,-118.688712
45.664831,-118.687607
45.650837,-118.788291
45.776841,-118.623084
42.420538,-71.213535
35.040265,-83.959062
35.041023,-83.813825
35.040687,-83.817118
35.291261,-83.400364
42.84506,-71.427361
42.368788,-71.096222
45.568207,-122.697595
42.37618,-71.116366
53.650043,-2.635968
40.456893,-80.004859
40.082348,-80.018029
40.245034,-80.189767
40.2467,-80.18944
40.384526,-80.047934
40.657411,-80.311057
40.484963,-80.047903
40.485031,-80.047835
40.684209,-80.279237
40.170589,-80.35361
19.660183,-155.943411
19.202533,-155.895397
19.110736,-155.697061
19.066152,-155.677908
19.591379,-155.960318
19.680828,-155.960571
19.070818,-155.678095
19.571358,-155.954576
19.939795,-155.865254
19.4261,-155.2389
41.963287,-121.924433
41.046241,-121.399334
40.640937,-111.831279
40.760658,-111.927018
40.727629,-111.824421
40.474195,-111.883285
40.723639,-111.867215
40.611324,-111.794864
-7.61302,-72.90297
-7.738155,-72.653639
40.646466,-111.958765
40.023699,-111.649065
44.088702,-77.778678
40.776313,-80.261615
36.846443,-2.464673
39.104904,-108.701025
39.157929,-108.731146
39.097288,-108.391954
37.321252,-119.564008
-9.972601,-67.807614
-9.972758,-67.80798
-9.957572,-67.868674
33.982151,-118.173608
33.816,-118.23275
33.974965,-118.307574
35.228336,-80.835497
35.211467,-80.840829
29.811501,-98.611816
29.810848,-98.612184
37.982943,-122.582004
37.846431,-122.24568
37.874852,-122.242686
37.846668,-122.244993
37.50727,-122.476848
37.528511,-122.342135
37.246199,-122.128062
29.486393,-98.624162
37.974788,-122.33112
37.788969,-122.391387
33.784608,-118.374171
37.348148,-122.028496
30.286436,-97.737086
30.388769,-97.7257
37.800611,-122.452872
34.057881,-117.825137
36.819105,-119.715987
36.775376,-119.755268
36.837117,-119.826486
36.785384,-119.773232
36.802761,-119.697715
36.815493,-119.747115
36.7417,-119.75049
36.741824,-119.750609
36.819044,-119.71599
36.81423,-119.759211
53.873553,-122.799634
37.7987,-122.414649
33.682405,-117.79624
33.999516,-117.415335
33.999978,-117.416764
33.999381,-117.41601
33.99999,-117.416303
33.7658,-117.476488
33.761071,-117.481444
33.664873,-117.853948
47.15745,-122.25656
37.736336,-121.864774
37.202896,-121.850978
20.972994,105.788012
47.916825,-122.580103
34.417429,-119.868427
34.43669,-119.137617
34.432705,-119.631877
35.305269,25.071986
40.616931,-79.10812
36.719465,-119.804774
36.818112,-119.811515
41.836377,-87.716015
31.053691,-93.238916
37.883529,-122.069991
38.610655,-120.504526
38.910256,-120.66269
38.938022,-120.008019
43.587413,-116.196504
38.348339,-122.789916
38.094378,-122.267446
38.335106,-122.273375
37.365492,-122.209215
34.020148,-118.406339
34.094693,-118.348052
34.020344,-118.501704
34.058556,-118.018417
34.068873,-118.158621
34.048841,-118.528108
34.024843,-118.452236
30.285181,-97.734983
44.024854,-123.075793
44.055726,-123.104147
44.025659,-123.08387
44.039517,-123.151968
44.116311,-123.12074
44.068964,-123.005621
44.084375,-123.140823
44.046736,-123.017797
44.099713,-123.075643
38.988366,-104.80531
38.757082,-104.844922
38.882509,-104.911667
37.874913,-122.257271
38.999387,-104.604954
43.799056,-123.060764
35.506595,-108.730331
42.714377,-73.202118
42.966509,-73.777843
42.966532,-73.777844
42.001813,-73.082329
64.917141,-147.688177
40.557209,-111.820857
40.50605,-111.314979
40.042271,-111.72883
40.919107,-111.398083
42.705163,23.374598
37.857796,-122.075994
43.8391,-116.486546
43.585922,-116.317378
43.602463,-116.196539
39.265776,-119.94444
39.406024,-119.644644
39.452444,-119.78801
39.38445,-119.826386
43.736689,-116.489157
39.415081,-119.72032
43.616,-116.908
39.422315,-119.80014
39.104776,-108.701104
39.582076,-119.733725
40.372357,-120.593296
33.993958,-118.195693
33.715584,-118.303802
33.755316,-118.305554
48.015278,16.232779
0.337718,32.577147
19.414933,-99.177358
19.359227,-99.204696
37.5625,-122.0281
37.464758,-122.44222
37.770534,-122.414536
37.906892,-122.079578
37.874894,-122.242304
37.910387,-122.505869
37.651162,-122.022018
50.669912,-120.320683
50.690512,-120.356008
32.888983,-80.002096
42.388255,-72.5306
42.937771,-72.279372
42.299608,-71.350568
42.380975,-71.104366
42.34887,-71.154653
42.276126,-71.013974
42.667213,-71.750451
16.84471,96.11786
42.086047,-71.475941
16.844091,96.088259
42.335247,-71.10355
42.300019,-71.351176
16.841136,96.094449
16.857014,96.138456
16.826084,96.192354
41.294697,-73.407292
39.330041,-120.24888
38.385234,-121.774393
38.550769,-121.501329
37.73676,-122.392001
30.386267,-97.72416
30.282121,-97.726869
34.021534,-117.90991
34.002016,-117.830543
34.03904,-117.243605
34.023388,-117.182137
40.70729,-112.033984
29.546414,-98.554028
41.303718,-72.932007
41.303867,-72.932258
41.285917,-72.872663
41.32973,-72.956665
41.303555,-72.9319
41.303662,-72.931859
41.303821,-72.932156
41.303673,-72.932302
34.107237,-118.150435
35.062254,-106.594046
29.649885,-82.493449
33.942371,-117.309008
33.778623,-117.509589
33.764125,-117.501172
33.736777,-117.446522
45.191668,-91.568882
45.203633,-91.565815
45.203843,-91.562387
45.165568,-91.603441
35.212325,-80.836624
35.276615,-80.859122
35.121017,-80.742714
35.379,-80.855
35.206551,-80.82356
35.302235,-80.946118
35.239797,-80.784705
35.533927,-80.921334
35.437746,-80.659763
35.194133,-80.823495
42.102412,-85.269958
42.996949,-85.709448
36.126404,-5.349733
47.663812,-122.397492
37.012112,-121.900775
37.490751,-121.910673
37.278869,-121.893588
37.244591,-121.935926
37.399574,-121.850265
37.714628,-122.129842
37.980038,-122.33352
40.447991,-79.915856
39.600471,-83.973583
39.996436,-83.018179
47.402972,8.613296
47.402967,8.613392
40.7415,-74.545678
34.058443,-109.440577
41.952457,-86.198418
37.046234,22.29349
37.5546,-122.262119
38.424255,-122.584384
38.314696,-122.857468
48.955597,-123.754577
38.341072,-122.679051
38.012331,-122.643194
34.129322,-118.202468
34.111874,-118.228293
34.111188,-118.21065
34.174784,-118.126993
34.067387,-118.063936
34.091691,-118.233978
34.021467,-118.45842
34.239362,-118.500253
34.085082,-118.255126
34.06773,-118.141515
45.455392,-122.720988
53.645696,-2.640318
37.871388,-122.26536
39.795691,-86.256997
39.773901,-86.11103
37.785886,-122.39911
41.19531,-111.947446
40.873901,-111.884345
40.650434,-111.547155
40.474567,-111.891498
40.74451,-111.862257
40.52877,-111.962788
40.596506,-111.801081
49.398003,13.280601
54.060572,-128.646383
54.068464,-128.642695
37.87712,-122.240345
33.908277,-118.3726
33.86322,-118.387819
33.765073,-118.081437
33.765742,-118.078659
45.644359,-119.976762
35.065604,-84.032722
35.428937,-84.620268
35.882195,-84.050434
-0.071526,31.75309
37.59145,-122.463027
52.226732,21.017024
37.789815,-122.427663
37.435972,-122.129822
33.62096,-114.60616
37.887899,-122.25285
37.852923,-122.022513
37.560617,-122.325222
37.903805,-122.097175
37.722445,-122.439353
37.897361,-122.10652
37.424153,-122.151823
33.983072,-118.181652
40.444544,-79.899438
40.355189,-79.904972
40.406715,-79.758451
40.658826,-79.943163
40.442107,-79.94229
40.338495,-79.93272
40.497306,-79.88437
40.44334,-79.886102
40.605369,-79.929195
40.425227,-79.924223
40.942907,-73.056664
19.678803,-156.021682
41.251921,-122.137839
41.624428,-122.405457
41.457564,-122.431712
41.461136,-122.898743
41.520385,-122.523839
41.645554,-122.524967
41.3247,-122.313814
41.726571,-122.634222
41.326839,-122.321324
41.324216,-122.309009
37.352857,-122.019071
35.303205,-120.849014
35.758012,-120.696407
39.013537,-121.140064
39.252087,-121.078812
30.286779,-97.737064
30.389641,-97.724015
34.017148,-117.809554
34.055758,-118.020446
44.794938,20.485227
34.023241,-118.444062
53.869567,-122.765282
53.925663,-122.729316
32.783179,-117.11957
40.165133,-111.624463
43.12606,-75.307991
43.126032,-75.307895
43.982942,-75.367165
33.782753,-117.358823
33.939391,-117.379848
33.77275,-117.500467
33.730068,-117.794432
48.138918,11.61718
6.197919,-75.563324
47.259772,-122.435591
37.652871,-121.858764
37.761275,-75.59064
13.14633,77.51438
37.767806,-122.250155
40.469851,-79.926192
40.418398,-79.938601
36.722047,-119.795877
40.4244,-79.930194
36.733372,-119.717009
36.656384,-119.596862
41.861031,-87.627457
38.26301,21.748409
38.243164,21.728973
38.200115,21.743774
38.244627,21.729845
38.221649,21.751017
38.292044,21.788535
40.994994,-74.165715
50.586297,8.684472
50.586099,8.684728
50.58646,8.685012
50.586255,8.68452
39.779476,-105.005703
38.911944,-120.829389
40.583754,-122.327016
33.767108,-118.089257
29.77074,-95.370056
29.531851,-95.076704
38.57524,-122.646216
48.785081,-123.659174
38.360831,-122.784865
36.490389,-118.824889
43.099608,-93.609992
34.239477,-118.248773
34.200144,-118.197238
34.173877,-118.402226
34.065706,-118.143297
34.064682,-118.297535
33.489851,-86.775363
34.015505,-118.482246
33.401685,-86.669872
34.032777,-118.155176
34.100237,-118.13673
8.03799,79.72864
42.2759,-122.88624
40.147607,-83.008882
40.003278,-83.015275
39.98365,-75.24421
59.648377,17.083918
44.033125,-123.008572
37.774931,-122.438806
25.664102,-100.257855
25.644385,-100.327267
25.64474,-100.403951
64.911617,-147.56841
40.572199,-111.896642
40.485956,-111.860698
42.28088,-83.744758
33.989805,-118.182991
33.989522,-118.189711
33.795894,-118.348419
33.84247,-118.376796
33.766134,-118.083176
13.054695,77.542158
50.970249,-0.551447
30.671388,-95.538609
30.057116,-95.218162
4.052163,9.772495
35.213103,-80.874174
37.897395,-122.106777
37.760688,-122.424406
37.792033,-122.400312
44.152099,-122.362164
44.807854,-122.91509
44.071712,-122.98992
37.906037,-122.544976
37.74154,-122.415075
37.802392,-122.227039
44.170138,-122.160961
42.388255,-72.5308
49.160076,-123.742274
33.444712,-111.916766
35.613617,-105.230207
14.681754,-17.467602
40.43327,-121.873972
38.558227,-121.738652
38.802768,-121.236861
38.571118,-121.425693
45.405127,9.035581
45.15749,9.401412
39.277744,-120.126016
39.20795,-120.807751
39.240095,-120.028188
39.308228,-120.386977
39.3125,-120.382762
30.288386,-97.736952
34.054458,-117.978489
34.054845,-117.972019
34.093006,-117.888472
40.587402,-112.44863
34.242023,-116.865456
34.279185,-116.792885
34.255297,-116.821764
34.14229,-116.054821
34.13972,-116.30442
34.241935,-116.455296
34.45756,-116.93945
34.04961,-116.57254
34.837423,-116.683727
34.814071,-116.663128
34.041893,-118.000562
39.289949,-76.586181
39.003965,-76.814439
39.34587,-76.621533
37.722459,-122.439204
37.682597,-122.045507
41.291213,-111.797386
33.050474,-117.280242
33.614325,-117.837789
33.987828,-117.336898
32.85554,-79.979052
32.77737,-79.968183
32.92149,-79.794295
28.626468,77.227539
28.530669,77.2411
28.490301,77.092717
28.489191,77.091928
28.588948,77.185276
28.597683,77.1849
28.597823,77.184783
28.52128,77.159478
28.56233,77.154907
22.531,88.367
22.555,88.4075
22.4929,88.390777
42.509735,-90.686229
47.657328,-122.318092
37.224317,-121.980825
47.596341,-122.322406
47.275444,-122.373175
47.686102,-122.302237
47.220796,-122.97909
13.051536,77.584885
37.276207,-121.82628
37.804488,-122.403136
37.302133,-121.947666
40.401838,-79.865307
40.438823,-79.886521
36.706787,-119.757442
41.996,-87.692
37.885345,-122.250864
32.604334,-115.4941
38.559816,-120.98221
38.6773,-120.8392
32.575697,-115.586638
43.630531,-116.207461
43.720637,-116.594182
37.552098,-77.436192
34.732307,-98.712984
53.417029,-113.527646
40.568296,-122.237217
51.737795,10.049968
38.582994,-122.580269
37.885448,-122.250681
34.06761,-118.452834
34.019949,-118.457131
34.1934,-118.379054
34.078464,-118.004343
34.042675,-118.52759
34.060523,-118.153397
34.026196,-118.474862
38.979135,-123.057289
38.486367,-123.057439
38.791984,-123.55076
38.915137,-123.69914
38.475269,-123.024147
42.455378,-71.402314
45.079456,-92.812106
45.947269,-92.305574
45.085248,-92.815559
35.023706,-77.913886
35.051847,-77.312646
35.590763,-77.371458
35.610829,-77.406657
42.795643,-88.887787
42.972341,-88.077927
39.77446,-86.063266
29.957206,-90.021706
29.570116,-90.687988
29.639612,-90.536501
29.701904,-90.566025
29.965136,-90.219773
29.916094,-90.113846
39.150255,-84.742658
39.150273,-84.742652
39.150273,-84.742672
39.252921,-84.374434
39.63266,-84.117533
39.150589,-84.743526
37.908272,-122.193508
39.769307,-84.116026
39.150626,-84.743488
39.150633,-84.743496
37.471367,-122.161188
34.574512,-112.448674
34.514797,-112.472011
40.750516,-111.615737
40.664162,-111.798697
40.731885,-111.81284
40.835649,-111.887761
40.679678,-111.84243
40.633563,-111.808538
-7.61497,-72.67337
51.195656,-3.470702
40.655241,-111.885622
41.824976,-87.670256
41.849523,-87.695282
41.891479,-87.620807
41.829361,-87.650137
41.88464,-87.627002
41.929037,-87.662966
41.884655,-87.616157
41.656702,-87.610322
41.868884,-87.629213
41.864197,-87.630135
39.10044,-108.560283
43.133504,131.88875
33.845612,-118.298045
33.738021,-118.284871
35.861081,-95.221771
58.304308,-134.417487
19.110878,72.859149
37.876967,-122.245692
37.796207,-122.247517
37.936692,-122.036437
37.714329,-122.085014
37.77492,-122.437729
37.942877,-122.334931
37.415479,-122.166768
37.381949,-122.119572
37.908064,-122.17077
37.840318,-122.271253
50.673143,-120.316944
39.042803,-94.408199
39.000075,-94.726476
39.041436,-94.578817
40.814501,-73.951456
37.273876,-112.638972
17.941293,-99.734023
35.742816,-120.877336
35.616803,-120.669012
-27.445318,153.156936
-27.526634,153.005977
38.521498,-121.400951
38.245977,-121.987149
38.55088,-121.501883
54.778578,-127.175209
37.838623,-122.212342
34.106372,-117.711795
34.416057,-117.51594
34.015594,-117.74822
34.483133,-117.265937
49.678468,-125.038361
45.814322,-120.347349
45.726689,-120.83396
35.930378,-81.168005
35.729616,-81.343537
35.438606,-81.546561
35.527522,-81.034567
53.9217,-122.7322
36.414798,-105.577702
30.391535,-97.730127
41.370071,-111.764814
33.682036,-117.795521
41.165748,-111.935108
33.996274,-117.530712
33.36031,-115.64493
33.12284,-115.85376
33.540036,-115.938793
37.91184,-122.343662
37.736153,-122.457618
47.870988,-122.542173
37.243175,-121.923689
47.608839,-122.33206
37.677235,-121.866584
47.140063,-122.300408
47.272836,-122.372358
41.796372,-123.375043
41.794689,-123.373666
41.302479,-123.538213
47.685676,-122.302527
36.800527,-119.786423
36.730445,-119.728598
40.436147,-79.916992
40.271199,-79.898432
39.690038,-104.999739
34.047986,-118.141515
39.732146,-105.015317
10.64042,-4.76026
32.576798,-115.35735
32.676192,-115.483389
32.587591,-115.5687
37.913523,-122.01049
40.55838,-122.351913
19.604267,-155.962642
38.088906,-122.518002
38.062109,-122.160218
38.407627,-122.831021
38.419228,-122.751822
36.455392,-94.219508
36.460511,-94.213603
37.845192,-122.21056
34.070055,-118.013445
34.052781,-118.023526
34.088141,-118.135187
34.71882,-118.2907
18.472376,-66.712581
18.397786,-66.035479
18.434045,-66.481369
34.023383,-118.428724
33.151812,-97.27233
34.023177,-118.428135
42.176219,-71.296049
40.7214,-96.645
45.360436,-122.616169
1.356508,103.963671
13.000463,77.521352
30.385945,-97.725055
30.391584,-97.728553
37.103965,-76.389841
39.773668,-86.077765
37.619475,-122.483443
44.9652,-93.2548
44.945849,-93.056395
44.978925,-93.351887
44.980624,-93.355989
44.95065,-93.02759
51.87844,-2.077259
44.927761,-93.322353
44.984675,-93.271265
44.981266,-93.27162
44.712371,-93.463748
44.046369,-123.012186
44.115961,-123.120547
44.044837,-123.073741
34.071633,-118.031259
6.8883,5.98916
64.832894,-147.902211
64.84252,-147.681348
40.697024,-111.896698
40.736334,-111.553397
40.649946,-111.486913
40.796634,-111.936014
40.392044,-111.782865
40.790446,-111.179579
40.351788,-111.97329
64.874137,-147.81899
-29.220928,-51.350046
37.418007,-122.128738
40.455172,-80.00229
5.605705,-0.202365
37.543563,-122.246045
36.488171,-117.870563
36.488221,-117.871086
36.488187,-117.87188
42.129664,-83.287398
33.792233,-118.17527
33.792212,-118.175292
33.792239,-118.17525
33.770419,-118.092711
33.936795,-118.186161
