,created,lat,lon,x,y,epa_pm25_value,ndvi,wind_x,wind_y,elevation,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,neighbor_10,neighbor_11,neighbor_12,neighbor_13,neighbor_14,neighbor_15,neighbor_16,neighbor_17,neighbor_18,neighbor_19,neighbor_20,neighbor_21,neighbor_22,neighbor_23,temperature,humidity
2551,201909010000,37.952048520077525,-122.27871935581562,57,70,8.5,6185,-5.63815572471545,2.0521208599540133,91,0.0,,,,1.63,2.73,,,,,,3.93,,,,,1.36,,4.46,,,2.67,,,97.0,28.0
2552,201909010000,37.95559015828169,-122.27871935581562,57,71,8.5,4515,-5.63815572471545,2.0521208599540133,72,0.0,1.63,,,,2.73,,,,,,3.93,,4.46,,,,1.36,,3.77,1.46,,,2.67,97.0,26.0
2553,201909010000,37.959131625728006,-122.27871935581562,57,72,8.5,4012,-5.63815572471545,2.0521208599540133,49,0.0,1.63,,,,2.73,,,,,4.46,3.77,,3.93,,1.46,,,,1.36,,,2.09,,97.0,26.0
2554,201909010000,37.96267292241117,-122.27871935581562,57,73,8.5,4012,-5.63815572471545,2.0521208599540133,81,0.0,1.63,,,,2.73,,,,3.77,4.46,1.46,,,3.93,,,2.09,,,1.36,,2.01,,97.0,26.0
2555,201909010000,37.966214048325895,-122.27871935581562,57,74,8.5,3436,-5.63815572471545,2.0521208599540133,80,0.0,1.63,,,,,2.73,,3.77,1.46,4.46,,2.09,,,,3.93,2.01,,,,1.36,,3.06,97.0,26.0
2556,201909010000,37.96975500346692,-122.27871935581562,57,75,8.5,4187,-5.63815572471545,2.0521208599540133,108,0.0,1.63,,,,3.77,,2.73,,1.46,4.46,2.09,,2.01,,,,3.93,,3.06,,,1.36,,97.0,26.0
2557,201909010000,37.97329578782893,-122.27871935581562,57,76,8.5,4187,-5.63815572471545,2.0521208599540133,112,0.0,1.63,,,3.77,,1.46,,2.73,,4.46,2.09,2.01,,,3.06,,,3.93,,,,1.36,,97.0,26.0
2558,201909010000,37.976836401406615,-122.27871935581562,57,77,8.5,6210,-5.63815572471545,2.0521208599540133,151,0.0,1.63,,,3.77,1.46,,,2.09,2.73,,4.46,2.01,,3.06,,,,3.93,,,,1.36,,97.0,26.0
2559,201909010000,37.98037684419473,-122.27871935581562,57,78,8.5,5412,-5.63815572471545,2.0521208599540133,183,0.0,1.63,3.77,,,1.46,,2.09,2.01,,2.73,,4.46,,3.06,,,,3.93,,,,1.36,,96.0,27.333333333333332
2560,201909010000,37.983917116188,-122.27871935581562,57,79,8.5,5412,-5.63815572471545,2.0521208599540133,39,0.0,1.63,3.77,,,1.46,2.09,,2.01,4.46,,2.73,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2561,201909010000,37.98745721738111,-122.27871935581562,57,80,8.5,4311,-4.0,4.898587196589413e-16,39,0.0,1.63,3.77,1.46,,,2.09,,2.01,4.46,,2.73,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2562,201909010000,37.99099714776885,-122.27871935581562,57,81,8.5,3244,-4.0,4.898587196589413e-16,48,0.0,1.63,3.77,1.46,,,2.09,2.01,,4.46,2.73,,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2563,201909010000,37.99453690734586,-122.27871935581562,57,82,8.5,3244,-4.0,4.898587196589413e-16,93,0.0,1.63,3.77,1.46,2.09,,,2.01,,4.46,2.73,,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2564,201909010000,37.99807649610696,-122.27871935581562,57,83,8.5,3082,-4.0,4.898587196589413e-16,75,1.63,0.0,3.77,1.46,2.09,2.01,,,,4.46,2.73,,3.06,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2565,201909010000,38.00161591404681,-122.27871935581562,57,84,8.5,3438,-4.0,4.898587196589413e-16,54,1.63,0.0,3.77,1.46,2.09,2.01,,,,4.46,3.06,2.73,,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2566,201909010000,38.00515516116021,-122.27871935581562,57,85,8.5,3438,-4.0,4.898587196589413e-16,44,1.63,0.0,3.77,1.46,2.09,2.01,,,,4.46,3.06,2.73,,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2567,201909010000,38.008694237441865,-122.27871935581562,57,86,8.5,3978,-4.0,4.898587196589413e-16,36,1.63,0.0,3.77,1.46,2.09,2.01,,,,4.46,3.06,2.73,,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2568,201909010000,37.764097480791314,-122.27422777939505,58,17,5.2,3641,0.0,0.0,0,,,,,,,,3.66,,2.38,1.32,,,0.0,,,2.64,2.59,4.52,,2.73,3.19,,4.89,,
2569,201909010000,37.767648161506536,-122.27422777939505,58,18,5.2,2871,0.0,0.0,4,,,,,,,,,3.66,2.38,0.0,1.32,,2.64,,,,2.59,4.52,3.19,2.73,,,4.89,,
2570,201909010000,37.771198671748756,-122.27422777939505,58,19,5.2,2871,0.0,0.0,5,,,,,,,,,3.66,0.0,2.64,2.38,,,1.32,,2.59,4.52,3.19,,4.89,2.73,,,,
2571,201909010000,37.7747490115125,-122.27422777939505,58,20,5.2,3072,0.0,0.0,3,,,,,,,,,0.0,3.66,2.64,2.59,,,2.38,4.52,1.32,,,3.19,4.89,2.73,,,,
2572,201909010000,37.778299180792345,-122.27422777939505,58,21,5.2,3311,0.0,0.0,1,,,,,,,,,0.0,2.64,3.66,2.59,4.52,,,,2.38,4.89,3.19,2.73,1.32,,,,,
2573,201909010000,37.781849179582814,-122.27422777939505,58,22,5.2,3311,0.0,0.0,2,,,,,,0.0,,,,2.64,4.52,2.59,3.66,,4.89,,,3.19,,2.38,,2.66,2.73,,,
2574,201909010000,37.785399007878496,-122.27422777939505,58,23,5.2,2226,0.0,0.0,3,,0.0,,,,,,,4.52,2.64,2.59,,,4.89,3.19,,,,3.66,2.66,,2.96,2.73,,86.0,37.0
2575,201909010000,37.788948665673935,-122.27422777939505,58,24,5.2,1591,0.0,0.0,1,0.0,,,,,4.52,2.59,2.64,,,4.89,,,,,3.19,2.66,,2.96,,,,,3.34,86.0,37.0
2576,201909010000,37.796047469742405,-122.27422777939505,58,26,5.2,998,0.0,0.0,3,0.0,4.52,,4.89,2.59,,,2.64,2.66,2.96,,,,3.19,3.34,,,,,,2.68,,2.6,,87.5,35.5
2577,201909010000,37.79959661600455,-122.27422777939505,58,27,5.2,1807,0.0,0.0,17,0.0,4.52,,4.89,2.59,,2.66,2.96,,3.34,2.64,,,3.19,2.68,,,2.6,,,,,,,87.5,35.5
2578,201909010000,37.80314559174475,-122.27422777939505,58,28,8.4,1807,0.0,0.0,14,4.52,,4.89,0.0,,2.66,2.96,2.59,3.34,,2.68,,,,2.64,3.19,,,2.6,,,,,,89.5,32.5
2579,201909010000,37.80669439695758,-122.27422777939505,58,29,8.4,2851,0.0,0.0,11,,4.89,4.52,,2.96,2.66,0.0,3.34,2.59,,2.68,,,,2.6,,3.19,2.64,,,,,,2.63,89.5,32.5
2580,201909010000,37.810243031637604,-122.27422777939505,58,30,8.4,2851,0.0,0.0,4,4.89,,,2.96,4.52,2.66,3.34,2.68,0.0,,,2.59,,2.6,,,,,3.19,,2.63,2.64,,,90.0,31.0
2581,201909010000,37.813791495779405,-122.27422777939505,58,31,8.4,1465,0.0,0.0,4,2.96,,4.89,3.34,,2.66,4.52,,2.68,,0.0,2.6,,2.59,,,,,2.63,,3.19,,,,94.5,29.0
2582,201909010000,37.817339789377584,-122.27422777939505,58,32,8.4,1688,0.0,0.0,7,2.96,3.34,,2.66,,4.89,,2.68,4.52,,2.6,,,2.63,,0.0,,,2.59,,,,,,92.5,30.5
2583,201909010000,37.82088791242671,-122.27422777939505,58,33,8.4,1688,0.0,0.0,10,2.96,3.34,,,2.68,2.66,4.89,,,4.52,,2.63,2.6,,,,,,,,,,,,92.5,30.5
2584,201909010000,37.824435864921405,-122.27422777939505,58,34,8.4,1615,0.0,0.0,11,,2.96,3.34,2.68,,2.66,,4.89,,,,,,2.63,,2.6,,,,,4.52,,,,92.5,30.5
2585,201909010000,37.82798364685624,-122.27422777939505,58,35,8.4,2089,0.0,0.0,12,,2.96,3.34,,,,,2.68,,,2.63,2.66,,,0.0,,,4.89,,,,,6.22,2.6,92.5,30.5
2586,201909010000,37.83153125822582,-122.27422777939505,58,36,8.4,2089,0.0,0.0,15,,,,,,3.34,2.96,,,2.63,,0.0,2.68,,,,6.22,,2.66,,,2.36,,4.89,,
2587,201909010000,37.83507869902475,-122.27422777939505,58,37,8.4,2459,0.0,0.0,20,,,,,,,0.0,,,6.22,,2.63,3.34,2.96,,,,2.68,,,2.36,,,,,
2588,201909010000,37.838625969247616,-122.27422777939505,58,38,8.4,2402,0.0,0.0,20,,,,,,0.0,,,6.22,,,,,,,,,2.36,,2.63,,,,,,
2589,201909010000,37.84217306888904,-122.27422777939505,58,39,8.4,2402,0.0,0.0,20,,,,,,0.0,,,6.22,,,,,,,,2.36,,,,,,8.28,,,
2590,201909010000,37.84571999794363,-122.27422777939505,58,40,8.4,2884,0.0,0.0,22,,,0.0,,,,,,,6.22,,,,,,,,,2.36,8.28,,,,,88.0,35.0
2591,201909010000,37.84926675640598,-122.27422777939505,58,41,8.5,2911,0.0,0.0,26,,,,,0.0,,6.22,,,,,,,,,,,,2.36,8.28,,,,,,
2592,201909010000,37.85281334427072,-122.27422777939505,58,42,8.5,2911,0.0,0.0,27,,,,,,,,6.22,0.0,,,,,,,,,,8.28,2.36,,5.77,,,,
2593,201909010000,37.85635976153246,-122.27422777939505,58,43,8.5,3260,0.0,0.0,31,,,,,,,,,6.22,0.0,,,,,5.77,8.28,,,,,,,,,,
2594,201909010000,37.85990600818583,-122.27422777939505,58,44,8.5,3773,0.0,0.0,32,,,,,,,,5.77,,,,,,6.22,,,0.0,,8.28,1.56,,,2.42,5.04,,
2595,201909010000,37.863452084225436,-122.27422777939505,58,45,8.5,3773,0.0,0.0,35,5.77,,,,,,,,,,,,1.56,2.42,,,,5.04,,,,4.31,,,82.0,44.0
2596,201909010000,37.86699798964593,-122.27422777939505,58,46,8.5,3392,0.0,0.0,43,5.77,,,,,1.56,,2.42,,,5.04,,4.31,,,,,,,,10.65,,,2.15,82.0,44.0
2597,201909010000,37.87054372444192,-122.27422777939505,58,47,8.5,4167,0.0,0.0,46,5.77,,1.56,,,,,2.42,,,4.31,,5.04,10.65,,,,,6.27,,2.15,,3.73,,83.5,41.5
2598,201909010000,37.87408928860804,-122.27422777939505,58,48,8.5,4167,0.0,0.0,53,,1.56,5.77,,,4.31,,,2.42,,,10.65,,,5.04,,,6.27,,3.73,,,2.15,,83.5,41.5
2599,201909010000,37.87763468213893,-122.27422777939505,58,49,8.5,4132,0.0,0.0,56,,1.56,,4.31,10.65,,5.77,,6.27,,,2.42,3.73,,,,,,,5.04,,,,,85.0,39.0
2600,201909010000,37.88117990502924,-122.27422777939505,58,50,8.5,4132,0.0,0.0,60,10.65,,,,6.27,4.31,,3.73,1.56,,,,,2.42,,5.77,,,,,,,5.23,5.04,84.0,42.0
2601,201909010000,37.884724957273576,-122.27422777939505,58,51,8.5,4668,0.0,0.0,67,,,6.27,10.65,3.73,,,4.31,,,1.56,,5.23,3.75,,7.52,,,2.42,,,,,5.77,85.0,39.0
2602,201909010000,37.88826983886661,-122.27422777939505,58,52,8.5,4133,0.0,0.0,78,,,6.27,,3.73,3.75,10.65,5.23,,7.52,,,,,4.31,,,,1.56,1.06,,,,3.75,85.0,39.0
2603,201909010000,37.89181454980299,-122.27422777939505,58,53,8.5,4133,0.0,0.0,93,,3.75,,5.23,,6.27,,3.73,7.52,,,1.06,10.65,,,,,,3.75,4.47,,,,4.31,81.0,46.0
2604,201909010000,37.895359090077335,-122.27422777939505,58,54,8.5,5045,0.0,0.0,111,3.75,,,1.06,,,,5.23,,7.52,3.75,,4.47,,,3.73,6.27,,,1.36,,,,10.65,81.0,46.0
2605,201909010000,37.89890345968432,-122.27422777939505,58,55,8.5,5216,0.0,0.0,149,,1.06,3.75,,,,,,3.75,1.36,4.47,,,,5.23,7.52,,3.93,,,,,3.73,6.27,81.5,43.5
2606,201909010000,37.902447658618605,-122.27422777939505,58,56,8.5,5216,0.0,0.0,175,1.06,,,,,1.36,,,3.75,3.93,,3.75,,4.47,,,,5.23,,7.52,,,,,82.0,41.0
2607,201909010000,37.90599168687484,-122.27422777939505,58,57,8.5,4803,0.0,0.0,215,1.36,,,1.06,3.93,,,,,,,3.75,4.47,3.75,,,,,,5.23,7.52,,,,91.0,31.0
2608,201909010000,37.90953554444767,-122.27422777939505,58,58,8.5,5343,0.0,0.0,231,,,1.36,3.93,,,,1.06,,,,3.75,,4.47,,,3.75,,,,5.23,7.52,,,91.0,31.0
2609,201909010000,37.913079231331785,-122.27422777939505,58,59,8.5,5343,0.0,0.0,261,,3.93,,,,1.36,,,,,1.06,,3.75,4.47,,,,,3.75,,,,5.23,2.67,85.0,39.0
2610,201909010000,37.91662274752184,-122.27422777939505,58,60,8.5,5596,0.0,0.0,153,,3.93,,,,1.36,,,,,1.06,,3.75,4.47,,,,,,3.75,,,2.67,,85.0,39.0
2611,201909010000,37.92016609301249,-122.27422777939505,58,61,8.5,5180,0.0,0.0,201,,3.93,,,,,1.36,,,,,1.06,,3.75,4.47,,,,,,,3.75,,2.67,85.0,39.0
2612,201909010000,37.92370926779842,-122.27422777939505,58,62,8.5,5180,0.0,0.0,212,,,3.93,,,,1.36,,,,,,,1.06,,3.75,4.47,,,,2.67,,,3.75,85.0,39.0
2613,201909010000,37.927252271874316,-122.27422777939505,58,63,8.5,5443,0.0,0.0,273,,,3.93,,,,1.36,,,,,,,,1.06,3.75,4.47,,,2.67,,,,2.73,85.0,39.0
2614,201909010000,37.93079510523484,-122.27422777939505,58,64,8.5,5911,0.0,0.0,253,,,3.93,,,,,1.36,,,,,,,1.06,3.75,4.47,2.73,,,2.67,,,,85.0,39.0
2615,201909010000,37.934337767874666,-122.27422777939505,58,65,8.5,5911,0.0,0.0,225,,,,3.93,,,,1.36,,,,,2.73,,,,1.06,3.75,4.47,,2.67,,,,,
2616,201909010000,37.93788025978849,-122.27422777939505,58,66,8.5,5519,0.0,0.0,255,,,,,3.93,,,1.36,2.73,,,,,,,,1.06,,,,2.67,3.75,4.47,0.0,,
2617,201909010000,37.941422580971,-122.27422777939505,58,67,8.5,6853,-5.63815572471545,2.0521208599540133,255,,,,,3.93,,,2.73,1.36,,,,0.0,,,,,,,1.06,,2.67,3.75,4.47,,
2618,201909010000,37.94496473141688,-122.27422777939505,58,68,8.5,6853,-5.63815572471545,2.0521208599540133,188,,,0.0,,2.73,,3.93,,,,,,1.36,,,,,1.63,,,,1.06,,2.67,97.0,28.0
2619,201909010000,37.94850671112083,-122.27422777939505,58,69,8.5,5951,-5.63815572471545,2.0521208599540133,135,0.0,,,2.73,,,,,,3.93,1.63,,,1.36,,,,,,,,1.06,,2.67,97.0,28.0
2620,201909010000,37.952048520077525,-122.27422777939505,58,70,8.5,5951,-5.63815572471545,2.0521208599540133,87,0.0,,1.63,,,,2.73,,,,3.93,,,,1.36,,,,,4.46,,,,2.67,97.0,26.0
2621,201909010000,37.95559015828168,-122.27422777939505,58,71,8.5,4300,-5.63815572471545,2.0521208599540133,50,0.0,1.63,,,,2.73,,,,,,3.93,,,,1.36,,,4.46,,3.77,,,,97.0,26.0
2622,201909010000,37.959131625728,-122.27422777939505,58,72,8.5,4013,-5.63815572471545,2.0521208599540133,51,0.0,1.63,,,,2.73,,,,,,3.93,,,,4.46,1.36,3.77,,,1.46,,,2.67,97.0,26.0
2623,201909010000,37.96267292241117,-122.27422777939505,58,73,8.5,4013,-5.63815572471545,2.0521208599540133,125,0.0,1.63,,,,2.73,,,,3.77,,4.46,,3.93,1.46,,,,1.36,,,2.09,,2.01,97.0,26.0
2624,201909010000,37.966214048325895,-122.27422777939505,58,74,8.5,3859,-5.63815572471545,2.0521208599540133,101,0.0,1.63,,,,,2.73,,3.77,,1.46,4.46,,,3.93,2.09,,,,1.36,,2.01,,,97.0,26.0
2625,201909010000,37.96975500346692,-122.27422777939505,58,75,8.5,4397,-5.63815572471545,2.0521208599540133,157,0.0,1.63,,,,,3.77,2.73,,1.46,,4.46,2.09,,2.01,,3.93,,,,1.36,,,3.06,97.0,26.0
2626,201909010000,37.97329578782893,-122.27422777939505,58,76,8.5,4397,-5.63815572471545,2.0521208599540133,121,0.0,1.63,,,3.77,,,1.46,2.73,,4.46,2.09,,2.01,,,3.93,,,,3.06,,1.36,,97.0,26.0
2627,201909010000,37.976836401406615,-122.27422777939505,58,77,8.5,7145,-5.63815572471545,2.0521208599540133,173,0.0,1.63,,,3.77,1.46,,,2.73,,2.09,4.46,2.01,,,3.06,,3.93,,,,,1.36,,97.0,26.0
2628,201909010000,37.98037684419473,-122.27422777939505,58,78,8.5,5101,-5.63815572471545,2.0521208599540133,117,0.0,1.63,3.77,,,1.46,,2.09,,2.73,,2.01,4.46,,3.06,,,3.93,,,,,1.36,,96.0,27.333333333333332
2629,201909010000,37.983917116188,-122.27422777939505,58,79,8.5,5101,-5.63815572471545,2.0521208599540133,30,0.0,1.63,3.77,,,1.46,,2.09,2.01,,2.73,,4.46,,3.06,,,3.93,,,,,1.36,,96.0,27.333333333333332
2630,201909010000,37.98745721738111,-122.27422777939505,58,80,8.5,3874,-5.63815572471545,2.0521208599540133,44,0.0,1.63,3.77,1.46,,,2.09,,2.01,4.46,,2.73,,3.06,,,,3.93,,,,,1.36,,96.0,27.333333333333332
2631,201909010000,37.99099714776882,-122.27422777939505,58,81,8.5,3703,-5.63815572471545,2.0521208599540133,118,0.0,1.63,3.77,1.46,,,2.09,2.01,,4.46,,2.73,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2632,201909010000,37.99453690734586,-122.27422777939505,58,82,8.5,3703,-4.0,4.898587196589413e-16,146,0.0,1.63,3.77,1.46,,,2.09,2.01,,4.46,,2.73,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2633,201909010000,37.99807649610696,-122.27422777939505,58,83,8.5,3254,-4.0,4.898587196589413e-16,89,0.0,1.63,3.77,1.46,2.09,,,2.01,,4.46,2.73,,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2634,201909010000,38.00161591404681,-122.27422777939505,58,84,8.5,3965,-4.0,4.898587196589413e-16,60,0.0,1.63,3.77,1.46,2.09,2.01,,,,4.46,2.73,,,3.06,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2635,201909010000,38.00515516116021,-122.27422777939505,58,85,8.5,3965,-4.0,4.898587196589413e-16,45,0.0,1.63,3.77,1.46,2.09,2.01,,,,4.46,3.06,2.73,,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2636,201909010000,38.008694237441865,-122.27422777939505,58,86,8.5,3978,-4.0,4.898587196589413e-16,29,1.63,0.0,3.77,1.46,2.09,2.01,,,,4.46,3.06,2.73,,,,,,,3.93,,,,1.36,,96.0,27.333333333333332
2637,201909010000,37.764097480791314,-122.26973620297443,59,17,5.2,819,0.0,0.0,6,,,,,,,,3.66,,2.38,1.32,,,0.0,2.64,,,2.59,,4.52,2.73,3.19,,4.89,,
2638,201909010000,37.767648161506536,-122.26973620297443,59,18,5.2,3991,0.0,0.0,3,,,,,,,,3.66,,2.38,1.32,,0.0,2.64,,2.59,,,4.52,,2.73,3.19,,4.89,,
2639,201909010000,37.77119867174875,-122.26973620297443,59,19,5.2,3991,0.0,0.0,8,,,,,,,,3.66,,0.0,2.38,2.64,1.32,,2.59,4.52,,,2.73,3.19,,,,4.89,,
2640,201909010000,37.7747490115125,-122.26973620297443,59,20,5.2,3452,0.0,0.0,4,,,,,,,,,3.66,0.0,2.64,2.38,2.59,4.52,1.32,,3.19,,,2.73,,4.89,,,,
2641,201909010000,37.778299180792345,-122.26973620297443,59,21,5.2,2911,0.0,0.0,4,,,,,,,,0.0,,2.64,3.66,2.59,4.52,2.38,3.19,,2.73,4.89,1.32,,,,,,,
2642,201909010000,37.781849179582814,-122.26973620297443,59,22,5.2,2911,0.0,0.0,6,,,,,,,0.0,,2.64,,2.59,4.52,3.66,,3.19,4.89,2.38,2.73,,,,,2.66,1.32,,
2643,201909010000,37.785399007878496,-122.26973620297443,59,23,5.2,2279,0.0,0.0,3,0.0,,,,,,,2.64,,2.59,4.52,,,3.19,4.89,3.66,,2.73,,2.66,2.38,,,,86.0,37.0
2644,201909010000,37.79249815296373,-122.26973620297443,59,25,5.2,1591,0.0,0.0,3,0.0,4.52,2.59,2.64,,,,,,4.89,3.19,,,,,2.66,,,2.96,,3.34,2.73,2.6,2.68,86.66666666666667,36.333333333333336
2645,201909010000,37.7960474697424,-122.26973620297443,59,26,5.2,1062,0.0,0.0,8,0.0,4.52,2.59,,4.89,2.64,,3.19,,,,,,2.66,2.96,,3.34,,,2.6,2.68,,2.73,,86.66666666666667,36.333333333333336
2646,201909010000,37.79959661600455,-122.26973620297443,59,27,5.2,1325,0.0,0.0,13,0.0,4.52,,2.59,4.89,,2.64,2.96,3.19,2.66,,,3.34,,,2.68,2.6,,,,,,,,87.5,35.5
2647,201909010000,37.80314559174475,-122.26973620297443,59,28,5.2,1325,0.0,0.0,16,4.52,,0.0,4.89,2.59,,2.96,3.34,2.66,,,2.68,,2.64,3.19,2.6,,,,,,,,,87.5,35.5
2648,201909010000,37.80669439695758,-122.26973620297443,59,29,5.2,1509,0.0,0.0,18,,4.52,4.89,0.0,2.96,,3.34,2.59,2.66,,2.68,,,2.6,3.19,,2.64,,,,,,2.63,,89.5,32.5
2649,201909010000,37.810243031637604,-122.26973620297443,59,30,8.4,1509,0.0,0.0,7,,4.52,2.96,3.34,4.89,,2.68,,2.66,0.0,2.59,,2.6,,,,,3.19,,,2.63,2.64,,,94.0,30.5
2650,201909010000,37.813791495779405,-122.26973620297443,59,31,8.4,1413,0.0,0.0,10,2.96,3.34,,,2.68,4.89,4.52,,2.66,,2.6,,0.0,2.59,,,,,2.63,,3.19,,,,92.5,30.5
2651,201909010000,37.817339789377584,-122.26973620297443,59,32,8.4,1810,0.0,0.0,18,2.96,3.34,2.68,,,4.89,,,2.66,4.52,2.6,,,,2.63,,,,2.59,0.0,,,,,89.66666666666667,34.333333333333336
2652,201909010000,37.82088791242671,-122.26973620297443,59,33,8.4,1810,0.0,0.0,14,3.34,2.96,2.68,,,,,2.66,4.89,,2.63,2.6,,4.52,,,,,,,,,,,89.66666666666667,34.333333333333336
2653,201909010000,37.824435864921405,-122.26973620297443,59,34,8.4,1962,0.0,0.0,19,3.34,2.96,2.68,,,2.63,,,,,,,,2.66,2.6,,,4.89,,,,,4.52,,89.66666666666667,34.333333333333336
2654,201909010000,37.82798364685624,-122.26973620297443,59,35,8.4,2454,0.0,0.0,18,3.34,,2.96,2.68,,,,,,2.63,,,,,,0.0,,,,2.6,2.66,,,4.89,92.5,30.5
2655,201909010000,37.83153125822582,-122.26973620297443,59,36,8.4,2454,0.0,0.0,21,,,,,,,2.63,3.34,2.96,2.68,,0.0,,,,,,2.36,6.22,,,,,,,
2656,201909010000,37.83507869902475,-122.26973620297443,59,37,8.4,2383,0.0,0.0,29,,,,,0.0,,,,2.63,,,,,3.34,2.68,2.36,2.96,,6.22,,,,,,,
2657,201909010000,37.83862596924761,-122.26973620297443,59,38,8.4,2471,0.0,0.0,26,,,,,0.0,,,,,,,2.36,,6.22,2.63,,,,,,,,,8.28,,
2658,201909010000,37.84217306888903,-122.26973620297443,59,39,8.4,2471,0.0,0.0,27,,,,,0.0,,,,,,,2.36,6.22,,,,,,,,8.28,,2.63,,,
2659,201909010000,37.84571999794362,-122.26973620297443,59,40,8.4,2884,0.0,0.0,30,0.0,,,,,,,,,,,,,,,6.22,2.36,,8.28,,,,,,88.0,35.0
2660,201909010000,37.84926675640598,-122.26973620297443,59,41,8.5,3181,0.0,0.0,33,,0.0,,,,,,,,,,,,,,6.22,2.36,,8.28,,,,,,88.0,35.0
2661,201909010000,37.85281334427072,-122.26973620297443,59,42,8.5,3181,0.0,0.0,32,,,,,,,,0.0,,,8.28,,6.22,2.36,,,,,,,,,,4.6,,
2662,201909010000,37.85635976153246,-122.26973620297443,59,43,8.5,2900,0.0,0.0,39,,,,,,,,,,0.0,8.28,,6.22,2.36,,5.77,,,,,,,,,,
2663,201909010000,37.85990600818583,-122.26973620297443,59,44,8.5,3877,0.0,0.0,39,,,,,,,,,5.77,,,8.28,,,,,,0.0,2.42,,1.56,6.22,,,,
2664,201909010000,37.863452084225436,-122.26973620297443,59,45,8.5,3877,0.0,0.0,49,5.77,,,,,,,,,,,,2.42,,1.56,,,,,8.28,2.15,,,,82.0,44.0
2665,201909010000,37.86699798964592,-122.26973620297443,59,46,8.5,2754,0.0,0.0,51,5.77,,,,,2.42,1.56,,,,,,,,2.15,,,4.31,,,,5.04,,,82.0,44.0
2666,201909010000,37.87054372444192,-122.26973620297443,59,47,8.5,3785,0.0,0.0,59,5.77,,,,1.56,2.42,,,,,,4.31,,2.15,,10.65,5.04,,,3.73,,,,,82.0,44.0
2667,201909010000,37.87408928860804,-122.26973620297443,59,48,8.5,3785,0.0,0.0,64,1.56,2.42,,,,5.77,,,,,4.31,10.65,,,2.15,3.73,,,,6.27,,,5.04,,84.0,41.0
2668,201909010000,37.87763468213893,-122.26973620297443,59,49,8.5,3423,0.0,0.0,70,1.56,,2.42,,,10.65,,,3.73,5.77,,4.31,,,,6.27,,2.15,,,,,,,84.0,41.0
2669,201909010000,37.88117990502923,-122.26973620297443,59,50,8.5,3423,0.0,0.0,76,3.73,10.65,1.56,,,,2.42,,6.27,4.31,,,,,,,5.77,,7.52,,,,2.15,,83.66666666666667,41.666666666666664
2670,201909010000,37.884724957273576,-122.26973620297443,59,51,8.5,4891,0.0,0.0,87,3.73,10.65,,,,6.27,,7.52,,1.56,4.31,,,2.42,3.75,,,,,,5.23,,,,83.0,43.0
2671,201909010000,37.88826983886661,-122.26973620297443,59,52,8.5,5172,0.0,0.0,110,3.73,,7.52,,,6.27,,10.65,3.75,,,,5.23,,,,4.31,,1.56,3.75,,,,,82.0,43.0
2672,201909010000,37.89181454980297,-122.26973620297443,59,53,8.5,5172,0.0,0.0,136,,7.52,,3.75,,,3.73,,,6.27,,3.75,5.23,10.65,1.06,,,,,,,,,4.31,82.0,42.0
2673,201909010000,37.895359090077335,-122.26973620297443,59,54,8.5,5712,0.0,0.0,181,,,3.75,,7.52,,3.75,,1.06,,,3.73,5.23,,,6.27,,,,,1.36,4.47,,10.65,81.0,46.0
2674,201909010000,37.89890345968432,-122.26973620297443,59,55,8.5,5216,0.0,0.0,210,,,,3.75,3.75,1.06,,,7.52,,,,1.36,,,4.47,5.23,3.93,,3.73,,,,,,
2675,201909010000,37.902447658618605,-122.26973620297443,59,56,8.5,5216,0.0,0.0,235,3.75,,1.06,,,,,,1.36,,,3.75,3.93,,,7.52,,4.47,,5.23,,3.73,,,86.0,37.0
2676,201909010000,37.90599168687483,-122.26973620297443,59,57,8.5,5575,0.0,0.0,251,,,1.36,3.75,3.93,1.06,,,,,,,,,3.75,4.47,7.52,,,,,,5.23,,91.0,31.0
2677,201909010000,37.909535544447664,-122.26973620297443,59,58,8.5,7107,0.0,0.0,256,,,1.36,3.93,,,,1.06,3.75,,,,,,3.75,4.47,,,7.52,,,,5.23,,91.0,31.0
2678,201909010000,37.913079231331785,-122.26973620297443,59,59,8.5,7107,0.0,0.0,169,,3.93,,,,1.36,,1.06,,,3.75,,,,,,4.47,3.75,,,7.52,,5.23,,85.0,39.0
2679,201909010000,37.91662274752184,-122.26973620297443,59,60,8.5,6749,0.0,0.0,200,,,3.93,,,1.36,,,1.06,,,3.75,,,,,4.47,,3.75,,7.52,,,,85.0,39.0
